data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2024-03-07,Pfizer/BioNTech,TOS,90+,1,2,3,ITI,ITI1,9,Toscana
2024-03-07,Pfizer/BioNTech,UMB,40-49,1,1,2,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,UMB,50-59,0,2,2,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,UMB,60-69,1,2,3,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,UMB,70-79,2,2,4,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,UMB,80-89,1,1,2,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,UMB,90+,0,1,1,ITI,ITI2,10,Umbria
2024-03-07,Pfizer/BioNTech,VEN,30-39,1,0,1,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,40-49,1,0,1,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,50-59,1,1,2,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,60-69,1,0,1,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,70-79,3,4,7,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,80-89,4,2,6,ITH,ITH3,5,Veneto
2024-03-07,Pfizer/BioNTech,VEN,90+,0,1,1,ITH,ITH3,5,Veneto
2024-03-08,Novavax,LOM,30-39,0,1,1,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,40-49,0,1,1,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,50-59,0,2,2,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,60-69,2,0,2,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,70-79,2,1,3,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,80-89,0,1,1,ITC,ITC4,3,Lombardia
2024-03-08,Novavax,LOM,90+,0,1,1,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer Pediatrico,VEN,05-11,1,0,1,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,ABR,80-89,0,1,1,ITF,ITF1,13,Abruzzo
2024-03-08,Pfizer/BioNTech,CAM,30-39,4,0,4,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,CAM,40-49,0,1,1,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,CAM,60-69,1,1,2,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,CAM,70-79,1,0,1,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,CAM,80-89,3,2,5,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,CAM,90+,0,1,1,ITF,ITF3,15,Campania
2024-03-08,Pfizer/BioNTech,EMR,50-59,2,4,6,ITH,ITH5,8,Emilia-Romagna
2024-03-08,Pfizer/BioNTech,EMR,60-69,2,0,2,ITH,ITH5,8,Emilia-Romagna
2024-03-08,Pfizer/BioNTech,EMR,70-79,5,6,11,ITH,ITH5,8,Emilia-Romagna
2024-03-08,Pfizer/BioNTech,EMR,80-89,3,5,8,ITH,ITH5,8,Emilia-Romagna
2024-03-08,Pfizer/BioNTech,EMR,90+,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-03-08,Pfizer/BioNTech,FVG,12-19,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-08,Pfizer/BioNTech,FVG,40-49,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-08,Pfizer/BioNTech,FVG,60-69,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-08,Pfizer/BioNTech,FVG,80-89,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-08,Pfizer/BioNTech,LAZ,30-39,0,1,1,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,40-49,1,1,2,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,50-59,1,1,2,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,60-69,1,2,3,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,70-79,3,1,4,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,80-89,2,1,3,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LAZ,90+,0,1,1,ITI,ITI4,12,Lazio
2024-03-08,Pfizer/BioNTech,LIG,50-59,1,1,2,ITC,ITC3,7,Liguria
2024-03-08,Pfizer/BioNTech,LIG,60-69,1,1,2,ITC,ITC3,7,Liguria
2024-03-08,Pfizer/BioNTech,LIG,70-79,4,4,8,ITC,ITC3,7,Liguria
2024-03-08,Pfizer/BioNTech,LIG,80-89,6,13,19,ITC,ITC3,7,Liguria
2024-03-08,Pfizer/BioNTech,LIG,90+,0,4,4,ITC,ITC3,7,Liguria
2024-03-08,Pfizer/BioNTech,LOM,20-29,0,2,2,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,30-39,0,2,2,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,40-49,3,0,3,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,50-59,2,1,3,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,60-69,3,4,7,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,70-79,5,6,11,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,80-89,2,5,7,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,LOM,90+,0,2,2,ITC,ITC4,3,Lombardia
2024-03-08,Pfizer/BioNTech,MOL,20-29,0,1,1,ITF,ITF2,14,Molise
2024-03-08,Pfizer/BioNTech,MOL,50-59,1,0,1,ITF,ITF2,14,Molise
2024-03-08,Pfizer/BioNTech,MOL,90+,0,1,1,ITF,ITF2,14,Molise
2024-03-08,Pfizer/BioNTech,PAT,80-89,0,3,3,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-08,Pfizer/BioNTech,PAT,90+,1,3,4,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-08,Pfizer/BioNTech,PIE,20-29,2,1,3,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,30-39,0,3,3,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,40-49,1,1,2,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,50-59,2,1,3,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,60-69,5,3,8,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,70-79,5,4,9,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,80-89,4,3,7,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PIE,90+,0,2,2,ITC,ITC1,1,Piemonte
2024-03-08,Pfizer/BioNTech,PUG,60-69,1,2,3,ITF,ITF4,16,Puglia
2024-03-08,Pfizer/BioNTech,PUG,70-79,0,3,3,ITF,ITF4,16,Puglia
2024-03-08,Pfizer/BioNTech,PUG,80-89,0,2,2,ITF,ITF4,16,Puglia
2024-03-08,Pfizer/BioNTech,PUG,90+,1,0,1,ITF,ITF4,16,Puglia
2024-03-08,Pfizer/BioNTech,SAR,50-59,1,1,2,ITG,ITG2,20,Sardegna
2024-03-08,Pfizer/BioNTech,SAR,60-69,1,0,1,ITG,ITG2,20,Sardegna
2024-03-08,Pfizer/BioNTech,SAR,70-79,2,3,5,ITG,ITG2,20,Sardegna
2024-03-08,Pfizer/BioNTech,SAR,80-89,2,0,2,ITG,ITG2,20,Sardegna
2024-03-08,Pfizer/BioNTech,SIC,20-29,1,0,1,ITG,ITG1,19,Sicilia
2024-03-08,Pfizer/BioNTech,SIC,60-69,1,3,4,ITG,ITG1,19,Sicilia
2024-03-08,Pfizer/BioNTech,SIC,70-79,1,2,3,ITG,ITG1,19,Sicilia
2024-03-08,Pfizer/BioNTech,SIC,80-89,3,0,3,ITG,ITG1,19,Sicilia
2024-03-08,Pfizer/BioNTech,TOS,50-59,0,2,2,ITI,ITI1,9,Toscana
2024-03-08,Pfizer/BioNTech,TOS,60-69,0,4,4,ITI,ITI1,9,Toscana
2024-03-08,Pfizer/BioNTech,TOS,80-89,0,3,3,ITI,ITI1,9,Toscana
2024-03-08,Pfizer/BioNTech,TOS,90+,0,6,6,ITI,ITI1,9,Toscana
2024-03-08,Pfizer/BioNTech,UMB,60-69,3,1,4,ITI,ITI2,10,Umbria
2024-03-08,Pfizer/BioNTech,UMB,70-79,1,1,2,ITI,ITI2,10,Umbria
2024-03-08,Pfizer/BioNTech,UMB,80-89,1,0,1,ITI,ITI2,10,Umbria
2024-03-08,Pfizer/BioNTech,VEN,20-29,1,1,2,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,VEN,50-59,0,3,3,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,VEN,60-69,0,4,4,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,VEN,70-79,1,8,9,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,VEN,80-89,2,6,8,ITH,ITH3,5,Veneto
2024-03-08,Pfizer/BioNTech,VEN,90+,0,5,5,ITH,ITH3,5,Veneto
2024-03-09,Novavax,LAZ,60-69,0,2,2,ITI,ITI4,12,Lazio
2024-03-09,Novavax,LOM,20-29,1,1,2,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,30-39,1,1,2,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,40-49,2,1,3,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,50-59,0,1,1,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,60-69,2,2,4,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,70-79,3,5,8,ITC,ITC4,3,Lombardia
2024-03-09,Novavax,LOM,80-89,1,2,3,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,ABR,60-69,4,4,8,ITF,ITF1,13,Abruzzo
2024-03-09,Pfizer/BioNTech,ABR,70-79,10,14,24,ITF,ITF1,13,Abruzzo
2024-03-09,Pfizer/BioNTech,ABR,80-89,8,11,19,ITF,ITF1,13,Abruzzo
2024-03-09,Pfizer/BioNTech,ABR,90+,2,4,6,ITF,ITF1,13,Abruzzo
2024-03-09,Pfizer/BioNTech,BAS,40-49,1,0,1,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,BAS,50-59,1,2,3,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,BAS,60-69,1,2,3,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,BAS,70-79,2,1,3,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,BAS,80-89,1,0,1,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,BAS,90+,1,0,1,ITF,ITF5,17,Basilicata
2024-03-09,Pfizer/BioNTech,LAZ,40-49,1,0,1,ITI,ITI4,12,Lazio
2024-03-09,Pfizer/BioNTech,LOM,20-29,0,2,2,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,LOM,50-59,1,1,2,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,LOM,60-69,2,3,5,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,LOM,70-79,4,4,8,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,LOM,80-89,2,2,4,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,LOM,90+,1,2,3,ITC,ITC4,3,Lombardia
2024-03-09,Pfizer/BioNTech,PIE,12-19,1,0,1,ITC,ITC1,1,Piemonte
2024-03-09,Pfizer/BioNTech,PIE,40-49,0,2,2,ITC,ITC1,1,Piemonte
2024-03-09,Pfizer/BioNTech,PIE,50-59,1,0,1,ITC,ITC1,1,Piemonte
2024-03-09,Pfizer/BioNTech,PIE,70-79,1,1,2,ITC,ITC1,1,Piemonte
2024-03-09,Pfizer/BioNTech,PIE,80-89,1,1,2,ITC,ITC1,1,Piemonte
2024-03-09,Pfizer/BioNTech,SIC,40-49,1,1,2,ITG,ITG1,19,Sicilia
2024-03-09,Pfizer/BioNTech,SIC,70-79,1,1,2,ITG,ITG1,19,Sicilia
2024-03-09,Pfizer/BioNTech,TOS,20-29,1,1,2,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,TOS,30-39,3,2,5,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,TOS,50-59,0,2,2,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,TOS,60-69,3,2,5,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,TOS,70-79,1,1,2,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,TOS,80-89,0,2,2,ITI,ITI1,9,Toscana
2024-03-09,Pfizer/BioNTech,VEN,50-59,0,1,1,ITH,ITH3,5,Veneto
2024-03-09,Pfizer/BioNTech,VEN,60-69,1,1,2,ITH,ITH3,5,Veneto
2024-03-09,Pfizer/BioNTech,VEN,80-89,2,1,3,ITH,ITH3,5,Veneto
2024-03-10,Pfizer/BioNTech,PUG,60-69,1,2,3,ITF,ITF4,16,Puglia
2024-03-10,Pfizer/BioNTech,PUG,70-79,2,0,2,ITF,ITF4,16,Puglia
2024-03-10,Pfizer/BioNTech,PUG,80-89,1,0,1,ITF,ITF4,16,Puglia
2024-03-11,Novavax,LAZ,20-29,2,1,3,ITI,ITI4,12,Lazio
2024-03-11,Novavax,LAZ,40-49,1,0,1,ITI,ITI4,12,Lazio
2024-03-11,Novavax,LAZ,50-59,1,3,4,ITI,ITI4,12,Lazio
2024-03-11,Novavax,LAZ,60-69,3,1,4,ITI,ITI4,12,Lazio
2024-03-11,Novavax,LAZ,70-79,1,4,5,ITI,ITI4,12,Lazio
2024-03-11,Novavax,LOM,30-39,0,1,1,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,LOM,50-59,0,1,1,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,LOM,60-69,3,0,3,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,LOM,70-79,0,3,3,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,LOM,80-89,1,0,1,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,LOM,90+,0,1,1,ITC,ITC4,3,Lombardia
2024-03-11,Novavax,PUG,60-69,1,1,2,ITF,ITF4,16,Puglia
2024-03-11,Novavax,PUG,70-79,1,0,1,ITF,ITF4,16,Puglia
2024-03-11,Pfizer Pediatrico,PIE,05-11,2,0,2,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,ABR,30-39,1,0,1,ITF,ITF1,13,Abruzzo
2024-03-11,Pfizer/BioNTech,CAL,70-79,0,1,1,ITF,ITF6,18,Calabria
2024-03-11,Pfizer/BioNTech,CAM,50-59,1,0,1,ITF,ITF3,15,Campania
2024-03-11,Pfizer/BioNTech,CAM,60-69,1,1,2,ITF,ITF3,15,Campania
2024-03-11,Pfizer/BioNTech,CAM,70-79,0,1,1,ITF,ITF3,15,Campania
2024-03-11,Pfizer/BioNTech,CAM,80-89,2,1,3,ITF,ITF3,15,Campania
2024-03-11,Pfizer/BioNTech,EMR,12-19,0,1,1,ITH,ITH5,8,Emilia-Romagna
2024-03-11,Pfizer/BioNTech,EMR,30-39,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-03-11,Pfizer/BioNTech,EMR,70-79,6,3,9,ITH,ITH5,8,Emilia-Romagna
2024-03-11,Pfizer/BioNTech,EMR,80-89,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-03-11,Pfizer/BioNTech,FVG,50-59,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-11,Pfizer/BioNTech,FVG,60-69,2,2,4,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-11,Pfizer/BioNTech,FVG,70-79,2,4,6,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-11,Pfizer/BioNTech,FVG,80-89,1,2,3,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-11,Pfizer/BioNTech,LAZ,20-29,1,3,4,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,30-39,3,2,5,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,40-49,3,2,5,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,50-59,4,7,11,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,60-69,10,6,16,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,70-79,2,2,4,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,80-89,3,5,8,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LAZ,90+,1,0,1,ITI,ITI4,12,Lazio
2024-03-11,Pfizer/BioNTech,LIG,70-79,2,0,2,ITC,ITC3,7,Liguria
2024-03-11,Pfizer/BioNTech,LIG,80-89,2,1,3,ITC,ITC3,7,Liguria
2024-03-11,Pfizer/BioNTech,LIG,90+,0,2,2,ITC,ITC3,7,Liguria
2024-03-11,Pfizer/BioNTech,LOM,40-49,0,1,1,ITC,ITC4,3,Lombardia
2024-03-11,Pfizer/BioNTech,LOM,60-69,1,0,1,ITC,ITC4,3,Lombardia
2024-03-11,Pfizer/BioNTech,LOM,70-79,5,4,9,ITC,ITC4,3,Lombardia
2024-03-11,Pfizer/BioNTech,MAR,70-79,1,0,1,ITI,ITI3,11,Marche
2024-03-11,Pfizer/BioNTech,PAT,60-69,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-11,Pfizer/BioNTech,PAT,80-89,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-11,Pfizer/BioNTech,PAT,90+,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-11,Pfizer/BioNTech,PIE,30-39,1,0,1,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,PIE,50-59,1,1,2,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,PIE,60-69,1,5,6,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,PIE,70-79,3,3,6,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,PIE,80-89,3,3,6,ITC,ITC1,1,Piemonte
2024-03-11,Pfizer/BioNTech,PUG,50-59,0,1,1,ITF,ITF4,16,Puglia
2024-03-11,Pfizer/BioNTech,PUG,60-69,1,0,1,ITF,ITF4,16,Puglia
2024-03-11,Pfizer/BioNTech,PUG,70-79,2,0,2,ITF,ITF4,16,Puglia
2024-03-11,Pfizer/BioNTech,PUG,80-89,0,1,1,ITF,ITF4,16,Puglia
2024-03-11,Pfizer/BioNTech,PUG,90+,0,1,1,ITF,ITF4,16,Puglia
2024-03-11,Pfizer/BioNTech,SAR,20-29,0,1,1,ITG,ITG2,20,Sardegna
2024-03-11,Pfizer/BioNTech,SAR,60-69,0,1,1,ITG,ITG2,20,Sardegna
2024-03-11,Pfizer/BioNTech,SAR,70-79,0,4,4,ITG,ITG2,20,Sardegna
2024-03-11,Pfizer/BioNTech,SAR,80-89,0,1,1,ITG,ITG2,20,Sardegna
2024-03-11,Pfizer/BioNTech,SIC,30-39,0,1,1,ITG,ITG1,19,Sicilia
2024-03-11,Pfizer/BioNTech,SIC,60-69,1,1,2,ITG,ITG1,19,Sicilia
2024-03-11,Pfizer/BioNTech,SIC,70-79,1,1,2,ITG,ITG1,19,Sicilia
2024-03-11,Pfizer/BioNTech,SIC,80-89,2,1,3,ITG,ITG1,19,Sicilia
2024-03-11,Pfizer/BioNTech,SIC,90+,1,0,1,ITG,ITG1,19,Sicilia
2024-03-11,Pfizer/BioNTech,TOS,20-29,0,1,1,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,TOS,30-39,0,2,2,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,TOS,50-59,2,1,3,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,TOS,60-69,1,0,1,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,TOS,70-79,1,2,3,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,TOS,80-89,2,1,3,ITI,ITI1,9,Toscana
2024-03-11,Pfizer/BioNTech,UMB,40-49,1,0,1,ITI,ITI2,10,Umbria
2024-03-11,Pfizer/BioNTech,UMB,50-59,0,1,1,ITI,ITI2,10,Umbria
2024-03-11,Pfizer/BioNTech,UMB,60-69,1,0,1,ITI,ITI2,10,Umbria
2024-03-11,Pfizer/BioNTech,UMB,70-79,1,3,4,ITI,ITI2,10,Umbria
2024-03-11,Pfizer/BioNTech,UMB,80-89,0,1,1,ITI,ITI2,10,Umbria
2024-03-11,Pfizer/BioNTech,VEN,40-49,0,1,1,ITH,ITH3,5,Veneto
2024-03-11,Pfizer/BioNTech,VEN,50-59,2,2,4,ITH,ITH3,5,Veneto
2024-03-11,Pfizer/BioNTech,VEN,60-69,1,1,2,ITH,ITH3,5,Veneto
2024-03-11,Pfizer/BioNTech,VEN,70-79,2,4,6,ITH,ITH3,5,Veneto
2024-03-11,Pfizer/BioNTech,VEN,80-89,2,8,10,ITH,ITH3,5,Veneto
2024-03-11,Pfizer/BioNTech,VEN,90+,2,6,8,ITH,ITH3,5,Veneto
2024-03-12,Novavax,EMR,20-29,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Novavax,LAZ,40-49,0,1,1,ITI,ITI4,12,Lazio
2024-03-12,Novavax,LAZ,50-59,2,3,5,ITI,ITI4,12,Lazio
2024-03-12,Novavax,LAZ,60-69,0,1,1,ITI,ITI4,12,Lazio
2024-03-12,Novavax,LAZ,70-79,0,1,1,ITI,ITI4,12,Lazio
2024-03-12,Novavax,LAZ,90+,1,1,2,ITI,ITI4,12,Lazio
2024-03-12,Novavax,LOM,20-29,0,1,1,ITC,ITC4,3,Lombardia
2024-03-12,Novavax,LOM,60-69,0,1,1,ITC,ITC4,3,Lombardia
2024-03-12,Novavax,LOM,70-79,1,1,2,ITC,ITC4,3,Lombardia
2024-03-12,Novavax,LOM,80-89,2,0,2,ITC,ITC4,3,Lombardia
2024-03-12,Novavax,PUG,40-49,0,1,1,ITF,ITF4,16,Puglia
2024-03-12,Novavax,PUG,60-69,0,1,1,ITF,ITF4,16,Puglia
2024-03-12,Novavax,PUG,70-79,2,1,3,ITF,ITF4,16,Puglia
2024-03-12,Novavax,PUG,80-89,0,1,1,ITF,ITF4,16,Puglia
2024-03-12,Novavax,PUG,90+,1,3,4,ITF,ITF4,16,Puglia
2024-03-12,Pfizer Pediatrico,EMR,05-11,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,ABR,80-89,0,1,1,ITF,ITF1,13,Abruzzo
2024-03-12,Pfizer/BioNTech,BAS,40-49,1,0,1,ITF,ITF5,17,Basilicata
2024-03-12,Pfizer/BioNTech,BAS,60-69,1,0,1,ITF,ITF5,17,Basilicata
2024-03-12,Pfizer/BioNTech,BAS,70-79,4,1,5,ITF,ITF5,17,Basilicata
2024-03-12,Pfizer/BioNTech,BAS,80-89,1,0,1,ITF,ITF5,17,Basilicata
2024-03-12,Pfizer/BioNTech,CAL,20-29,0,1,1,ITF,ITF6,18,Calabria
2024-03-12,Pfizer/BioNTech,CAL,60-69,1,0,1,ITF,ITF6,18,Calabria
2024-03-12,Pfizer/BioNTech,CAM,80-89,0,1,1,ITF,ITF3,15,Campania
2024-03-12,Pfizer/BioNTech,EMR,30-39,1,0,1,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,EMR,60-69,3,2,5,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,EMR,70-79,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,EMR,80-89,0,1,1,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,EMR,90+,1,1,2,ITH,ITH5,8,Emilia-Romagna
2024-03-12,Pfizer/BioNTech,FVG,20-29,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,30-39,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,40-49,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,60-69,0,5,5,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,70-79,4,2,6,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,80-89,2,3,5,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,FVG,90+,0,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2024-03-12,Pfizer/BioNTech,LAZ,40-49,0,1,1,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LAZ,50-59,1,1,2,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LAZ,60-69,2,3,5,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LAZ,70-79,7,7,14,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LAZ,80-89,2,20,22,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LAZ,90+,2,9,11,ITI,ITI4,12,Lazio
2024-03-12,Pfizer/BioNTech,LIG,20-29,1,0,1,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,40-49,2,0,2,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,50-59,0,3,3,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,60-69,3,1,4,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,70-79,1,2,3,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,80-89,3,10,13,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LIG,90+,1,4,5,ITC,ITC3,7,Liguria
2024-03-12,Pfizer/BioNTech,LOM,30-39,0,1,1,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,40-49,1,3,4,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,50-59,2,1,3,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,60-69,2,4,6,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,70-79,6,5,11,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,80-89,11,9,20,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,LOM,90+,3,14,17,ITC,ITC4,3,Lombardia
2024-03-12,Pfizer/BioNTech,MOL,70-79,0,1,1,ITF,ITF2,14,Molise
2024-03-12,Pfizer/BioNTech,MOL,80-89,0,1,1,ITF,ITF2,14,Molise
2024-03-12,Pfizer/BioNTech,PAT,70-79,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2024-03-12,Pfizer/BioNTech,PIE,30-39,0,1,1,ITC,ITC1,1,Piemonte
2024-03-12,Pfizer/BioNTech,PIE,60-69,0,1,1,ITC,ITC1,1,Piemonte
