data,forn,area,eta,m,f,d,N1,N2,ISTAT,reg
2026-01-21,Pfizer/BioNTech,LOM,90+,0,9,9,ITC,ITC4,3,Lombardia
2026-01-21,Pfizer/BioNTech,PAT,50-59,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-21,Pfizer/BioNTech,PAT,60-69,0,3,3,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-21,Pfizer/BioNTech,PAT,70-79,3,0,3,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-21,Pfizer/BioNTech,PAT,80-89,1,7,8,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-21,Pfizer/BioNTech,PAT,90+,0,11,11,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-21,Pfizer/BioNTech,PIE,30-39,0,1,1,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PIE,50-59,0,1,1,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PIE,60-69,2,3,5,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PIE,70-79,1,2,3,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PIE,80-89,1,4,5,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PIE,90+,1,3,4,ITC,ITC1,1,Piemonte
2026-01-21,Pfizer/BioNTech,PUG,20-29,1,0,1,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,PUG,30-39,1,0,1,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,PUG,60-69,6,1,7,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,PUG,70-79,2,2,4,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,PUG,80-89,0,1,1,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,PUG,90+,0,1,1,ITF,ITF4,16,Puglia
2026-01-21,Pfizer/BioNTech,SAR,60-69,2,1,3,ITG,ITG2,20,Sardegna
2026-01-21,Pfizer/BioNTech,SAR,70-79,1,0,1,ITG,ITG2,20,Sardegna
2026-01-21,Pfizer/BioNTech,SAR,80-89,0,1,1,ITG,ITG2,20,Sardegna
2026-01-21,Pfizer/BioNTech,SAR,90+,0,1,1,ITG,ITG2,20,Sardegna
2026-01-21,Pfizer/BioNTech,SIC,30-39,1,3,4,ITG,ITG1,19,Sicilia
2026-01-21,Pfizer/BioNTech,SIC,50-59,0,1,1,ITG,ITG1,19,Sicilia
2026-01-21,Pfizer/BioNTech,SIC,60-69,1,0,1,ITG,ITG1,19,Sicilia
2026-01-21,Pfizer/BioNTech,SIC,70-79,2,2,4,ITG,ITG1,19,Sicilia
2026-01-21,Pfizer/BioNTech,SIC,80-89,1,1,2,ITG,ITG1,19,Sicilia
2026-01-21,Pfizer/BioNTech,TOS,50-59,1,0,1,ITI,ITI1,9,Toscana
2026-01-21,Pfizer/BioNTech,TOS,60-69,1,2,3,ITI,ITI1,9,Toscana
2026-01-21,Pfizer/BioNTech,TOS,70-79,1,0,1,ITI,ITI1,9,Toscana
2026-01-21,Pfizer/BioNTech,TOS,80-89,2,4,6,ITI,ITI1,9,Toscana
2026-01-21,Pfizer/BioNTech,TOS,90+,0,1,1,ITI,ITI1,9,Toscana
2026-01-21,Pfizer/BioNTech,UMB,50-59,0,1,1,ITI,ITI2,10,Umbria
2026-01-21,Pfizer/BioNTech,UMB,60-69,3,2,5,ITI,ITI2,10,Umbria
2026-01-21,Pfizer/BioNTech,UMB,70-79,1,1,2,ITI,ITI2,10,Umbria
2026-01-21,Pfizer/BioNTech,UMB,80-89,0,1,1,ITI,ITI2,10,Umbria
2026-01-21,Pfizer/BioNTech,VEN,20-29,0,1,1,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,30-39,1,2,3,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,50-59,2,0,2,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,60-69,2,5,7,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,70-79,3,5,8,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,80-89,2,4,6,ITH,ITH3,5,Veneto
2026-01-21,Pfizer/BioNTech,VEN,90+,1,8,9,ITH,ITH3,5,Veneto
2026-01-22,Pfizer Pediatrico,LOM,05-11,1,1,2,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer Pediatrico,TOS,05-11,1,0,1,ITI,ITI1,9,Toscana
2026-01-22,Pfizer Pediatrico,VEN,05-11,1,0,1,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,ABR,70-79,1,1,2,ITF,ITF1,13,Abruzzo
2026-01-22,Pfizer/BioNTech,CAM,50-59,1,0,1,ITF,ITF3,15,Campania
2026-01-22,Pfizer/BioNTech,EMR,20-29,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,30-39,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,40-49,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,50-59,5,3,8,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,60-69,7,6,13,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,70-79,12,13,25,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,80-89,16,22,38,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,EMR,90+,6,12,18,ITH,ITH5,8,Emilia-Romagna
2026-01-22,Pfizer/BioNTech,FVG,40-49,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-22,Pfizer/BioNTech,FVG,70-79,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-22,Pfizer/BioNTech,FVG,80-89,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-22,Pfizer/BioNTech,LAZ,50-59,2,2,4,ITI,ITI4,12,Lazio
2026-01-22,Pfizer/BioNTech,LAZ,60-69,4,1,5,ITI,ITI4,12,Lazio
2026-01-22,Pfizer/BioNTech,LAZ,70-79,1,4,5,ITI,ITI4,12,Lazio
2026-01-22,Pfizer/BioNTech,LAZ,80-89,3,5,8,ITI,ITI4,12,Lazio
2026-01-22,Pfizer/BioNTech,LAZ,90+,0,3,3,ITI,ITI4,12,Lazio
2026-01-22,Pfizer/BioNTech,LIG,50-59,1,1,2,ITC,ITC3,7,Liguria
2026-01-22,Pfizer/BioNTech,LIG,60-69,3,2,5,ITC,ITC3,7,Liguria
2026-01-22,Pfizer/BioNTech,LIG,70-79,4,0,4,ITC,ITC3,7,Liguria
2026-01-22,Pfizer/BioNTech,LIG,80-89,1,3,4,ITC,ITC3,7,Liguria
2026-01-22,Pfizer/BioNTech,LOM,20-29,0,3,3,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,30-39,0,3,3,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,40-49,2,1,3,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,50-59,6,2,8,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,60-69,7,14,21,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,70-79,10,8,18,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,80-89,10,20,30,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,LOM,90+,7,34,41,ITC,ITC4,3,Lombardia
2026-01-22,Pfizer/BioNTech,MAR,80-89,1,0,1,ITI,ITI3,11,Marche
2026-01-22,Pfizer/BioNTech,PAB,60-69,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-22,Pfizer/BioNTech,PAB,70-79,1,0,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-22,Pfizer/BioNTech,PAT,70-79,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-22,Pfizer/BioNTech,PAT,80-89,3,1,4,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-22,Pfizer/BioNTech,PAT,90+,4,2,6,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-22,Pfizer/BioNTech,PIE,20-29,0,1,1,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,30-39,0,1,1,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,40-49,1,0,1,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,50-59,0,1,1,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,60-69,2,2,4,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,70-79,6,3,9,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,80-89,4,10,14,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PIE,90+,0,2,2,ITC,ITC1,1,Piemonte
2026-01-22,Pfizer/BioNTech,PUG,20-29,1,0,1,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,30-39,0,1,1,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,40-49,2,2,4,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,50-59,2,1,3,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,60-69,2,5,7,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,70-79,1,3,4,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,80-89,2,5,7,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,PUG,90+,0,1,1,ITF,ITF4,16,Puglia
2026-01-22,Pfizer/BioNTech,SAR,30-39,0,1,1,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SAR,40-49,0,2,2,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SAR,50-59,2,0,2,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SAR,60-69,2,2,4,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SAR,70-79,6,5,11,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SAR,80-89,3,1,4,ITG,ITG2,20,Sardegna
2026-01-22,Pfizer/BioNTech,SIC,20-29,0,1,1,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,30-39,2,2,4,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,50-59,3,0,3,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,60-69,2,0,2,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,70-79,5,3,8,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,80-89,3,1,4,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,SIC,90+,2,0,2,ITG,ITG1,19,Sicilia
2026-01-22,Pfizer/BioNTech,TOS,30-39,1,1,2,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,TOS,50-59,0,2,2,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,TOS,60-69,1,3,4,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,TOS,70-79,4,1,5,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,TOS,80-89,2,3,5,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,TOS,90+,1,0,1,ITI,ITI1,9,Toscana
2026-01-22,Pfizer/BioNTech,UMB,12-19,0,1,1,ITI,ITI2,10,Umbria
2026-01-22,Pfizer/BioNTech,UMB,50-59,0,2,2,ITI,ITI2,10,Umbria
2026-01-22,Pfizer/BioNTech,UMB,60-69,0,1,1,ITI,ITI2,10,Umbria
2026-01-22,Pfizer/BioNTech,UMB,70-79,3,1,4,ITI,ITI2,10,Umbria
2026-01-22,Pfizer/BioNTech,UMB,80-89,1,1,2,ITI,ITI2,10,Umbria
2026-01-22,Pfizer/BioNTech,VEN,12-19,1,1,2,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,20-29,1,1,2,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,30-39,2,1,3,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,40-49,2,0,2,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,50-59,1,3,4,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,60-69,4,3,7,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,70-79,5,1,6,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,80-89,9,9,18,ITH,ITH3,5,Veneto
2026-01-22,Pfizer/BioNTech,VEN,90+,1,6,7,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,ABR,60-69,0,1,1,ITF,ITF1,13,Abruzzo
2026-01-23,Pfizer/BioNTech,CAM,20-29,0,1,1,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,30-39,1,0,1,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,40-49,0,1,1,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,50-59,0,1,1,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,60-69,1,1,2,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,70-79,0,1,1,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,CAM,80-89,0,2,2,ITF,ITF3,15,Campania
2026-01-23,Pfizer/BioNTech,EMR,12-19,0,1,1,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,20-29,1,1,2,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,30-39,2,1,3,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,40-49,1,5,6,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,50-59,0,2,2,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,60-69,10,9,19,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,70-79,15,12,27,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,80-89,10,12,22,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,EMR,90+,2,3,5,ITH,ITH5,8,Emilia-Romagna
2026-01-23,Pfizer/BioNTech,LAZ,40-49,0,1,1,ITI,ITI4,12,Lazio
2026-01-23,Pfizer/BioNTech,LAZ,60-69,5,7,12,ITI,ITI4,12,Lazio
2026-01-23,Pfizer/BioNTech,LAZ,70-79,4,5,9,ITI,ITI4,12,Lazio
2026-01-23,Pfizer/BioNTech,LAZ,80-89,2,0,2,ITI,ITI4,12,Lazio
2026-01-23,Pfizer/BioNTech,LIG,20-29,0,1,1,ITC,ITC3,7,Liguria
2026-01-23,Pfizer/BioNTech,LIG,30-39,1,0,1,ITC,ITC3,7,Liguria
2026-01-23,Pfizer/BioNTech,LIG,70-79,0,1,1,ITC,ITC3,7,Liguria
2026-01-23,Pfizer/BioNTech,LIG,80-89,0,1,1,ITC,ITC3,7,Liguria
2026-01-23,Pfizer/BioNTech,LOM,12-19,1,0,1,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,20-29,0,1,1,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,30-39,5,3,8,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,40-49,5,0,5,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,50-59,5,3,8,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,60-69,5,2,7,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,70-79,13,16,29,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,80-89,13,16,29,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,LOM,90+,4,25,29,ITC,ITC4,3,Lombardia
2026-01-23,Pfizer/BioNTech,MAR,50-59,1,0,1,ITI,ITI3,11,Marche
2026-01-23,Pfizer/BioNTech,MAR,60-69,1,0,1,ITI,ITI3,11,Marche
2026-01-23,Pfizer/BioNTech,MAR,70-79,0,2,2,ITI,ITI3,11,Marche
2026-01-23,Pfizer/BioNTech,MAR,80-89,0,1,1,ITI,ITI3,11,Marche
2026-01-23,Pfizer/BioNTech,PAT,60-69,1,1,2,ITH,ITH2,4,Provincia Autonoma Trento
2026-01-23,Pfizer/BioNTech,PIE,30-39,1,0,1,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PIE,40-49,0,1,1,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PIE,50-59,1,1,2,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PIE,60-69,0,1,1,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PIE,70-79,3,0,3,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PIE,80-89,3,2,5,ITC,ITC1,1,Piemonte
2026-01-23,Pfizer/BioNTech,PUG,20-29,0,1,1,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,30-39,0,1,1,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,40-49,0,1,1,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,60-69,3,3,6,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,70-79,7,1,8,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,80-89,2,2,4,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,PUG,90+,0,1,1,ITF,ITF4,16,Puglia
2026-01-23,Pfizer/BioNTech,SAR,60-69,1,0,1,ITG,ITG2,20,Sardegna
2026-01-23,Pfizer/BioNTech,SIC,20-29,1,0,1,ITG,ITG1,19,Sicilia
2026-01-23,Pfizer/BioNTech,SIC,50-59,2,1,3,ITG,ITG1,19,Sicilia
2026-01-23,Pfizer/BioNTech,SIC,60-69,2,1,3,ITG,ITG1,19,Sicilia
2026-01-23,Pfizer/BioNTech,SIC,70-79,2,3,5,ITG,ITG1,19,Sicilia
2026-01-23,Pfizer/BioNTech,SIC,80-89,1,1,2,ITG,ITG1,19,Sicilia
2026-01-23,Pfizer/BioNTech,TOS,40-49,1,0,1,ITI,ITI1,9,Toscana
2026-01-23,Pfizer/BioNTech,TOS,60-69,1,0,1,ITI,ITI1,9,Toscana
2026-01-23,Pfizer/BioNTech,TOS,70-79,1,0,1,ITI,ITI1,9,Toscana
2026-01-23,Pfizer/BioNTech,TOS,80-89,7,7,14,ITI,ITI1,9,Toscana
2026-01-23,Pfizer/BioNTech,UMB,20-29,1,0,1,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,30-39,2,0,2,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,40-49,1,1,2,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,50-59,2,1,3,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,60-69,2,0,2,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,70-79,0,1,1,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,UMB,80-89,0,2,2,ITI,ITI2,10,Umbria
2026-01-23,Pfizer/BioNTech,VEN,30-39,1,1,2,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,40-49,0,2,2,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,50-59,0,4,4,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,60-69,3,1,4,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,70-79,1,4,5,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,80-89,2,1,3,ITH,ITH3,5,Veneto
2026-01-23,Pfizer/BioNTech,VEN,90+,1,0,1,ITH,ITH3,5,Veneto
2026-01-24,Pfizer/BioNTech,EMR,20-29,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-24,Pfizer/BioNTech,EMR,80-89,0,1,1,ITH,ITH5,8,Emilia-Romagna
2026-01-24,Pfizer/BioNTech,LAZ,30-39,0,1,1,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LAZ,50-59,1,0,1,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LAZ,60-69,3,4,7,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LAZ,70-79,4,6,10,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LAZ,80-89,3,11,14,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LAZ,90+,0,3,3,ITI,ITI4,12,Lazio
2026-01-24,Pfizer/BioNTech,LOM,20-29,1,0,1,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,30-39,1,1,2,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,40-49,1,1,2,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,50-59,2,0,2,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,60-69,3,2,5,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,70-79,2,2,4,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,80-89,3,3,6,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,LOM,90+,1,1,2,ITC,ITC4,3,Lombardia
2026-01-24,Pfizer/BioNTech,PUG,20-29,0,2,2,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,30-39,2,1,3,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,40-49,0,1,1,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,60-69,1,1,2,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,70-79,2,0,2,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,80-89,1,1,2,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,PUG,90+,0,2,2,ITF,ITF4,16,Puglia
2026-01-24,Pfizer/BioNTech,SIC,50-59,1,0,1,ITG,ITG1,19,Sicilia
2026-01-24,Pfizer/BioNTech,TOS,40-49,2,0,2,ITI,ITI1,9,Toscana
2026-01-25,Pfizer/BioNTech,EMR,70-79,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-25,Pfizer/BioNTech,EMR,80-89,1,2,3,ITH,ITH5,8,Emilia-Romagna
2026-01-25,Pfizer/BioNTech,EMR,90+,0,1,1,ITH,ITH5,8,Emilia-Romagna
2026-01-25,Pfizer/BioNTech,LOM,30-39,1,0,1,ITC,ITC4,3,Lombardia
2026-01-25,Pfizer/BioNTech,LOM,50-59,1,0,1,ITC,ITC4,3,Lombardia
2026-01-25,Pfizer/BioNTech,TOS,50-59,0,2,2,ITI,ITI1,9,Toscana
2026-01-25,Pfizer/BioNTech,TOS,70-79,0,1,1,ITI,ITI1,9,Toscana
2026-01-26,Pfizer Pediatrico,LOM,05-11,2,0,2,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer Pediatrico,PAB,05-11,1,1,2,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2026-01-26,Pfizer/BioNTech,ABR,40-49,1,0,1,ITF,ITF1,13,Abruzzo
2026-01-26,Pfizer/BioNTech,ABR,50-59,1,0,1,ITF,ITF1,13,Abruzzo
2026-01-26,Pfizer/BioNTech,ABR,60-69,3,0,3,ITF,ITF1,13,Abruzzo
2026-01-26,Pfizer/BioNTech,ABR,80-89,0,1,1,ITF,ITF1,13,Abruzzo
2026-01-26,Pfizer/BioNTech,CAM,50-59,1,0,1,ITF,ITF3,15,Campania
2026-01-26,Pfizer/BioNTech,CAM,60-69,1,0,1,ITF,ITF3,15,Campania
2026-01-26,Pfizer/BioNTech,CAM,90+,0,1,1,ITF,ITF3,15,Campania
2026-01-26,Pfizer/BioNTech,EMR,30-39,0,1,1,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,40-49,1,0,1,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,50-59,3,2,5,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,60-69,2,1,3,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,70-79,2,2,4,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,80-89,3,6,9,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,EMR,90+,2,2,4,ITH,ITH5,8,Emilia-Romagna
2026-01-26,Pfizer/BioNTech,FVG,60-69,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-26,Pfizer/BioNTech,FVG,90+,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2026-01-26,Pfizer/BioNTech,LAZ,40-49,0,1,1,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LAZ,50-59,1,0,1,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LAZ,60-69,6,1,7,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LAZ,70-79,1,3,4,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LAZ,80-89,3,3,6,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LAZ,90+,1,4,5,ITI,ITI4,12,Lazio
2026-01-26,Pfizer/BioNTech,LIG,30-39,1,0,1,ITC,ITC3,7,Liguria
2026-01-26,Pfizer/BioNTech,LIG,50-59,2,3,5,ITC,ITC3,7,Liguria
2026-01-26,Pfizer/BioNTech,LIG,60-69,1,0,1,ITC,ITC3,7,Liguria
2026-01-26,Pfizer/BioNTech,LIG,70-79,1,2,3,ITC,ITC3,7,Liguria
2026-01-26,Pfizer/BioNTech,LIG,80-89,0,1,1,ITC,ITC3,7,Liguria
2026-01-26,Pfizer/BioNTech,LOM,20-29,2,1,3,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,30-39,3,0,3,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,40-49,3,4,7,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,50-59,2,3,5,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,60-69,6,4,10,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,70-79,5,4,9,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,80-89,2,10,12,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,LOM,90+,5,14,19,ITC,ITC4,3,Lombardia
2026-01-26,Pfizer/BioNTech,MAR,30-39,1,0,1,ITI,ITI3,11,Marche
