data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2023-06-06,Pfizer/BioNTech,LOM,30-39,3.0,6.0,0.0,2.0,0.0,3.0,4.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,40-49,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,50-59,4.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,60-69,5.0,5.0,0.0,1.0,0.0,0.0,4.0,5.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,70-79,3.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,80-89,2.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,LOM,90+,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-06,Pfizer/BioNTech,PAT,40-49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-06-06,Pfizer/BioNTech,PAT,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-06-06,Pfizer/BioNTech,PAT,60-69,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-06-06,Pfizer/BioNTech,PAT,70-79,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-06-06,Pfizer/BioNTech,PIE,12-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PIE,50-59,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PIE,60-69,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PIE,70-79,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PIE,80-89,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PIE,90+,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,ITC,ITC1,1.0,Piemonte
2023-06-06,Pfizer/BioNTech,PUG,20-29,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,ITF,ITF4,16.0,Puglia
2023-06-06,Pfizer/BioNTech,PUG,60-69,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITF,ITF4,16.0,Puglia
2023-06-06,Pfizer/BioNTech,PUG,70-79,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,ITF,ITF4,16.0,Puglia
2023-06-06,Pfizer/BioNTech,SIC,50-59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2023-06-06,Pfizer/BioNTech,TOS,12-19,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,30-39,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,40-49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,50-59,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,60-69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,70-79,5.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,80-89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,TOS,90+,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITI,ITI1,9.0,Toscana
2023-06-06,Pfizer/BioNTech,VEN,12-19,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,20-29,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,30-39,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,40-49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,60-69,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,70-79,4.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,80-89,5.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0,ITH,ITH3,5.0,Veneto
2023-06-06,Pfizer/BioNTech,VEN,90+,2.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,ITH,ITH3,5.0,Veneto
2023-06-06,Sanofi,CAM,20-29,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF3,15.0,Campania
2023-06-07,Moderna,LIG,60-69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC3,7.0,Liguria
2023-06-07,Moderna,LOM,12-19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Moderna,LOM,40-49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Moderna,LOM,50-59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Moderna,LOM,60-69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Moderna,LOM,70-79,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Moderna,PIE,20-29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,30-39,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,40-49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,60-69,4.0,7.0,0.0,0.0,0.0,0.0,10.0,1.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,70-79,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,80-89,3.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,PIE,90+,0.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Moderna,SAR,20-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-06-07,Moderna,SAR,30-39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-06-07,Moderna,SAR,60-69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG2,20.0,Sardegna
2023-06-07,Moderna,SAR,70-79,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITG,ITG2,20.0,Sardegna
2023-06-07,Moderna,SIC,70-79,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Moderna,SIC,80-89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Moderna,SIC,90+,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Pfizer Pediatrico,LOM,05-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer Pediatrico,PAT,05-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2023-06-07,Pfizer/BioNTech,CAM,70-79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITF,ITF3,15.0,Campania
2023-06-07,Pfizer/BioNTech,CAM,80-89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF3,15.0,Campania
2023-06-07,Pfizer/BioNTech,CAM,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITF,ITF3,15.0,Campania
2023-06-07,Pfizer/BioNTech,EMR,12-19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,20-29,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,30-39,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,50-59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,60-69,7.0,6.0,0.0,0.0,0.0,1.0,10.0,2.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,70-79,5.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,80-89,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,EMR,90+,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-07,Pfizer/BioNTech,FVG,20-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-06-07,Pfizer/BioNTech,FVG,70-79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-06-07,Pfizer/BioNTech,FVG,80-89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2023-06-07,Pfizer/BioNTech,LAZ,20-29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ITI,ITI4,12.0,Lazio
2023-06-07,Pfizer/BioNTech,LAZ,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-07,Pfizer/BioNTech,LAZ,70-79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,ITI,ITI4,12.0,Lazio
2023-06-07,Pfizer/BioNTech,LIG,30-39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2023-06-07,Pfizer/BioNTech,LIG,40-49,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC3,7.0,Liguria
2023-06-07,Pfizer/BioNTech,LIG,60-69,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,ITC,ITC3,7.0,Liguria
2023-06-07,Pfizer/BioNTech,LIG,70-79,4.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,ITC,ITC3,7.0,Liguria
2023-06-07,Pfizer/BioNTech,LIG,80-89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC3,7.0,Liguria
2023-06-07,Pfizer/BioNTech,LOM,12-19,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,20-29,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,30-39,2.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,40-49,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,50-59,2.0,5.0,1.0,0.0,0.0,1.0,4.0,1.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,60-69,3.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,70-79,6.0,6.0,0.0,0.0,0.0,0.0,7.0,5.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,80-89,2.0,11.0,1.0,0.0,0.0,0.0,7.0,5.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,LOM,90+,2.0,15.0,1.0,0.0,0.0,1.0,8.0,7.0,ITC,ITC4,3.0,Lombardia
2023-06-07,Pfizer/BioNTech,PAB,12-19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,20-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,30-39,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,40-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,50-59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,70-79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PAB,90+,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2023-06-07,Pfizer/BioNTech,PIE,12-19,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PIE,30-39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PIE,60-69,5.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PIE,70-79,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PIE,80-89,28.0,31.0,0.0,1.0,0.0,1.0,4.0,53.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PIE,90+,10.0,22.0,0.0,0.0,0.0,0.0,1.0,31.0,ITC,ITC1,1.0,Piemonte
2023-06-07,Pfizer/BioNTech,PUG,30-39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2023-06-07,Pfizer/BioNTech,PUG,60-69,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,ITF,ITF4,16.0,Puglia
2023-06-07,Pfizer/BioNTech,PUG,70-79,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,ITF,ITF4,16.0,Puglia
2023-06-07,Pfizer/BioNTech,PUG,80-89,5.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,ITF,ITF4,16.0,Puglia
2023-06-07,Pfizer/BioNTech,PUG,90+,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,ITF,ITF4,16.0,Puglia
2023-06-07,Pfizer/BioNTech,SIC,12-19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Pfizer/BioNTech,SIC,50-59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Pfizer/BioNTech,SIC,70-79,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,ITG,ITG1,19.0,Sicilia
2023-06-07,Pfizer/BioNTech,TOS,12-19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,20-29,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,30-39,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,60-69,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,70-79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,80-89,3.0,5.0,0.0,2.0,0.0,1.0,0.0,5.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,TOS,90+,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2023-06-07,Pfizer/BioNTech,UMB,60-69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI2,10.0,Umbria
2023-06-07,Pfizer/BioNTech,VEN,12-19,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,20-29,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,30-39,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,40-49,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,50-59,4.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,60-69,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,70-79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH3,5.0,Veneto
2023-06-07,Pfizer/BioNTech,VEN,80-89,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,ITH,ITH3,5.0,Veneto
2023-06-08,Moderna,LOM,20-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,LOM,30-39,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,LOM,50-59,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,LOM,70-79,3.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,LOM,80-89,5.0,7.0,0.0,0.0,0.0,1.0,6.0,5.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,LOM,90+,1.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Moderna,PIE,20-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Moderna,PIE,50-59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Moderna,PIE,60-69,7.0,4.0,0.0,0.0,0.0,1.0,10.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Moderna,PIE,70-79,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Moderna,PIE,80-89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Moderna,SAR,30-39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITG,ITG2,20.0,Sardegna
2023-06-08,Moderna,SIC,50-59,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITG,ITG1,19.0,Sicilia
2023-06-08,Moderna,SIC,70-79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,ITG,ITG1,19.0,Sicilia
2023-06-08,Moderna,SIC,80-89,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,ITG,ITG1,19.0,Sicilia
2023-06-08,Moderna,SIC,90+,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,ITG,ITG1,19.0,Sicilia
2023-06-08,Pfizer Pediatrico,EMR,05-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-08,Pfizer Pediatrico,LAZ,05-11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer Pediatrico,LOM,05-11,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer Pediatrico,PIE,05-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2023-06-08,Pfizer Pediatrico,SAR,05-11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2023-06-08,Pfizer/BioNTech,CAL,30-39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF6,18.0,Calabria
2023-06-08,Pfizer/BioNTech,CAL,40-49,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITF,ITF6,18.0,Calabria
2023-06-08,Pfizer/BioNTech,CAL,60-69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ITF,ITF6,18.0,Calabria
2023-06-08,Pfizer/BioNTech,CAM,20-29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF3,15.0,Campania
2023-06-08,Pfizer/BioNTech,CAM,30-39,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITF,ITF3,15.0,Campania
2023-06-08,Pfizer/BioNTech,CAM,40-49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITF,ITF3,15.0,Campania
2023-06-08,Pfizer/BioNTech,CAM,80-89,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,ITF,ITF3,15.0,Campania
2023-06-08,Pfizer/BioNTech,EMR,20-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-08,Pfizer/BioNTech,EMR,70-79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-08,Pfizer/BioNTech,EMR,80-89,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-08,Pfizer/BioNTech,EMR,90+,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITH,ITH5,8.0,Emilia-Romagna
2023-06-08,Pfizer/BioNTech,LAZ,12-19,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,30-39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,50-59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,60-69,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,70-79,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,80-89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LAZ,90+,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ITI,ITI4,12.0,Lazio
2023-06-08,Pfizer/BioNTech,LIG,30-39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2023-06-08,Pfizer/BioNTech,LIG,60-69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ITC,ITC3,7.0,Liguria
2023-06-08,Pfizer/BioNTech,LIG,70-79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,ITC,ITC3,7.0,Liguria
2023-06-08,Pfizer/BioNTech,LOM,12-19,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,20-29,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,30-39,6.0,6.0,0.0,1.0,0.0,7.0,4.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,40-49,3.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,50-59,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,60-69,5.0,10.0,1.0,1.0,0.0,1.0,0.0,12.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,70-79,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,80-89,3.0,5.0,1.0,2.0,0.0,2.0,2.0,1.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,LOM,90+,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,ITC,ITC4,3.0,Lombardia
2023-06-08,Pfizer/BioNTech,MOL,60-69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ITF,ITF2,14.0,Molise
