area,denominazione_struttura,tipologia,N1,N2,ISTAT,reg
LIG,PRESIDIO PRIMO LEVI,STS,ITC,ITC3,7,Liguria
LIG,PRESIDIO RIABILITATIVO  MONS,RIA,ITC,ITC3,7,Liguria
LIG,Quarto,STS,ITC,ITC3,7,Liguria
LIG,REGIONE LIGURIA - FIESCHI,STS,ITC,ITC3,7,Liguria
LIG,RESIDENZA AVE MARIA/RESIDENZA BOCCADASSE - COVID,STS,ITC,ITC3,7,Liguria
LIG,Residenza Disabili VILLA PERLA,RIA,ITC,ITC3,7,Liguria
LIG,RFI FS HUB VACCINALE GE COVID,STS,ITC,ITC3,7,Liguria
LIG,RICOVERO S. GIUSEPPE - COVID,STS,ITC,ITC3,7,Liguria
LIG,Rinascita Vita-Villa Bracelli,RIA,ITC,ITC3,7,Liguria
LIG,RP Casa di Riposo Boetto Covid,STS,ITC,ITC3,7,Liguria
LIG,RP DOTT. ZUNINO - COVID,STS,ITC,ITC3,7,Liguria
LIG,RP IMMACOLATINE QUINTO - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA CAMPO LIGURE - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA CASTELLETTO - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA DORIA - Covid  ,STS,ITC,ITC3,7,Liguria
LIG,RSA GALLIERA - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA ISTITUTO PIO MARTINEZ ONLUS COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA LA BENEDETTA COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA NUCLEO ALZHEIMER ROSSIGLIONE - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA RESIDENZA SERENA,STS,ITC,ITC3,7,Liguria
LIG,RSA S. BENEDETTO - DON ORIONE - IST. PAVERANO - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA SAN FRANCESCO DI RECCO - COVID,STS,ITC,ITC3,7,Liguria
LIG,RSA SENIORES,STS,ITC,ITC3,7,Liguria
LIG,RSA VILLA MARTA DI BETANIA,STS,ITC,ITC3,7,Liguria
LIG,RSA VILLA SAN PIETRO - COVID,STS,ITC,ITC3,7,Liguria
LIG,SACRA FAMIGLIA MONS. POGLIANI,RIA,ITC,ITC3,7,Liguria
LIG,SALONE NAUTICO HUB VACC COVID,STS,ITC,ITC3,7,Liguria
LIG,SAN GIUSEPPE DI BOCCADASSE - COVID,STS,ITC,ITC3,7,Liguria
LIG,SEDE CONFCOMMERCIO,STS,ITC,ITC3,7,Liguria
LIG,SERVIZI MEDICI HESPERIA,RIA,ITC,ITC3,7,Liguria
LIG,Servizio Riab. AISM Liguria,RIA,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 ALBENGA,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 ARNASCO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 BALESTRINO ,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 CAIRO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 CALIZZANO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 FINALE L.,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MILLESIMO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG ALBENGA    ,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG BORGHETTO SS,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 MMG SV,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SASSELLO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SPOTORNO,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SV-1,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 SV-2,STS,ITC,ITC3,7,Liguria
LIG,SITO DI VACCINAZIONE COVID-19 VARAZZE,STS,ITC,ITC3,7,Liguria
LIG,Stanza vaccinale domiciliare presso D.S.S. 10 POLIAMBULATORI VIA BONGHI,STS,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 11 AMBULATORI VIA ASSAROTTI,STS,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 12 AMBULATORI VIA ARCHIMEDE,STS,ITC,ITC3,7,Liguria
LIG,stanza vaccinale domiciliare presso D.S.S. 8 - AMBULATORIO CAMOZZINI,STS,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO D.S.S. 9 POLIAMBULATORI FIUMARA,STS,ITC,ITC3,7,Liguria
LIG,STANZA VACCINALE DOMICILIARE PRESSO DSS 13 - CASA DELLA SALUTE QUARTO,STS,ITC,ITC3,7,Liguria
LIG,SUORE MINIME DI MARASSI - COVID,STS,ITC,ITC3,7,Liguria
LIG,TAGGIA  - VACCINAZIONE COVID DRIVE THROUGH,STS,ITC,ITC3,7,Liguria
LIG,TAGGIA - NUOVA STAZIONE FERROVIARIA,STS,ITC,ITC3,7,Liguria
LIG,Ufficio Sanità Marittima USMAF-SASN LIGURIA,STS,ITC,ITC3,7,Liguria
LIG,USCIO Palestra Comunale ambulatori allestiti sotto piazza della Resistenza,STS,ITC,ITC3,7,Liguria
LIG,VILLA BOMBRINI,STS,ITC,ITC3,7,Liguria
LIG,VILLA DELLE ROSE GENOVA - COVID,STS,ITC,ITC3,7,Liguria
LIG,VILLA DELLE ROSE SORI - COVID,STS,ITC,ITC3,7,Liguria
LIG,VILLA MADDALENA,RIA,ITC,ITC3,7,Liguria
LIG,VILLA MARIA TERESA,RIA,ITC,ITC3,7,Liguria
LIG,VILLA PAGANI CARANI CRESS,RIA,ITC,ITC3,7,Liguria
LIG,VILLA SANTA MARIA IN BETHLEM,RIA,ITC,ITC3,7,Liguria
LIG,VILLAGGIO DEL RAG.-B.ACQUARONE,RIA,ITC,ITC3,7,Liguria
LOM,A.I.A.S. - MILANO             ,RIA,ITC,ITC4,3,Lombardia
LOM,A.I.A.S. - MONZA              ,RIA,ITC,ITC4,3,Lombardia
LOM,A.S.P. IST.ASSIST.E CURA S.MAR,RIA,ITC,ITC4,3,Lombardia
LOM,AIAS                          ,RIA,ITC,ITC4,3,Lombardia
LOM,AIAS                          ,RIA,ITC,ITC4,3,Lombardia
LOM,AMBROSIANA MEDICAL CENTER - MI,RIA,ITC,ITC4,3,Lombardia
LOM,ASS.LA NOSTRA FAMIGLIA-LECCO  ,RIA,ITC,ITC4,3,Lombardia
LOM,C.RIAB.LA PRATERIA-PADERNO D. ,RIA,ITC,ITC4,3,Lombardia
LOM,C.RIED.MOT.NS.FAM.-P.TE LAMBRO,RIA,ITC,ITC4,3,Lombardia
LOM,CASA DI CURA E RIABILITAZIONE ,RIA,ITC,ITC4,3,Lombardia
LOM,CDC IL MELOGRANO              ,RIA,ITC,ITC4,3,Lombardia
LOM,CENTRO A.I.R.R.I- MILANO      ,RIA,ITC,ITC4,3,Lombardia
LOM,CENTRO DI RIABIL. S.VINCENZO -,RIA,ITC,ITC4,3,Lombardia
LOM,"CENTRO DI RIABILITAZIONE "" E. ",RIA,ITC,ITC4,3,Lombardia
LOM,CENTRO DON ORIONE - BERGAMO   ,RIA,ITC,ITC4,3,Lombardia
LOM,CENTRO RADIOLOGIA E FISIOTERAP,RIA,ITC,ITC4,3,Lombardia
LOM,COOP. SOC. STUDIO RIPAMONTI - ,RIA,ITC,ITC4,3,Lombardia
LOM,COOP. SOCIALE RIEDUCAZIONE - M,RIA,ITC,ITC4,3,Lombardia
LOM,CREMONA SOLIDALE - CREMONA    ,RIA,ITC,ITC4,3,Lombardia
LOM,DON GNOCCHI CENTRO GIROLA     ,RIA,ITC,ITC4,3,Lombardia
LOM,FOND. BENEFATTORI CREMASCHI ON,RIA,ITC,ITC4,3,Lombardia
LOM,FOND. ISTIT. VISMARA-S.BASSANO,RIA,ITC,ITC4,3,Lombardia
LOM,FOND. MADONNA  DEL CORLO ONLUS,RIA,ITC,ITC4,3,Lombardia
LOM,FOND. OSP. G.ARAGONA-S.GIOVANN,RIA,ITC,ITC4,3,Lombardia
LOM,FOND.DON GNOCCHI-INVERIGO     ,RIA,ITC,ITC4,3,Lombardia
LOM,FOND.IST.E.GERMANI-CINGIA DE'B,RIA,ITC,ITC4,3,Lombardia
LOM,FOND.OSP.CASA DI RIPOSO NOB. P,RIA,ITC,ITC4,3,Lombardia
LOM,FOND.OSP.CASA DI RIPOSO NOB.P.,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZ.IST.SACRA FAMIGLIA-CESA,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE DON CARLO GNOCCHI  ,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE DON CARLO GNOCCHI -,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE DON CARLO GNOCCHI O,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE DON CARLO GNOCCHI O,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE DON CARLO GNOCCHI-C,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE G.BRUNENGHI ONLUS-C,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE MONS. ARRIGO MAZZAL,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE OSP.CAIMI -VAILATE ,RIA,ITC,ITC4,3,Lombardia
LOM,FONDAZIONE OSPEDALE CIVILE DI ,RIA,ITC,ITC4,3,Lombardia
LOM,IDR VALSASINO                 ,RIA,ITC,ITC4,3,Lombardia
LOM,IL DOSSO VERDE - MILANO       ,RIA,ITC,ITC4,3,Lombardia
LOM,IST. LA NOSTRA FAMIGLIA - VEDA,RIA,ITC,ITC4,3,Lombardia
LOM,IST. NOSTRA FAMIGLIA - CASTIGL,RIA,ITC,ITC4,3,Lombardia
LOM,IST.FOND.DON GNOCCHI-GODIASCO ,RIA,ITC,ITC4,3,Lombardia
LOM,IST.GER.GOLGI-ABBIATEGRASSO   ,RIA,ITC,ITC4,3,Lombardia
LOM,IST.GERIAT.P.REDAELLI-VIMODRON,RIA,ITC,ITC4,3,Lombardia
LOM,IST.GERIATRICO REDAELLI - MILA,RIA,ITC,ITC4,3,Lombardia
LOM,IST.LA NS.FAM.-BOSISIO PARINI ,RIA,ITC,ITC4,3,Lombardia
LOM,IST.LA NS.FAMIGLIA-MAND.LARIO ,RIA,ITC,ITC4,3,Lombardia
LOM,IST.LA SACRA FAMIGLIA-PERLEDO ,RIA,ITC,ITC4,3,Lombardia
LOM,"ISTITUTO ""ANGELO CUSTODE""- PRE",RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO A.I.A.S. - BUSTO ARSI,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO A.N.F.A.S. - MILANO  ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO DI RIABILITAZIONE CAS,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO DON GNOCCHI-PESSANO  ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO DON LUIGI PALAZZOLO -,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO DOSSO VERDE-PAVIA    ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO G.FRISIA-MERATE      ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO LA SACRA FAMIGLIA    ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO OPERA PIA ROTA - ALME,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO OSPEDALIERO-SOSPIRO  ,RIA,ITC,ITC4,3,Lombardia
LOM,ISTITUTO SAN GIOVANNI         ,RIA,ITC,ITC4,3,Lombardia
LOM,LA NOSTRA FAMIGLIA - CARATE BR,RIA,ITC,ITC4,3,Lombardia
LOM,LA NOSTRA FAMIGLIA - CISLAGO  ,RIA,ITC,ITC4,3,Lombardia
LOM,LA NOSTRA FAMIGLIA - COMO     ,RIA,ITC,ITC4,3,Lombardia
LOM,LA NOSTRA FAMIGLIA - SESTO S.G,RIA,ITC,ITC4,3,Lombardia
LOM,LUOGO PIO OSP. RAIMONDI-GORLA ,RIA,ITC,ITC4,3,Lombardia
LOM,OO.PP.ANNESSE - BERGAMO       ,RIA,ITC,ITC4,3,Lombardia
LOM,PIA CASA DI RIPOSO CARDINAL C.,RIA,ITC,ITC4,3,Lombardia
LOM,PIA FOND.VAL CAMONICA-MALEGNO ,RIA,ITC,ITC4,3,Lombardia
LOM,PICCOLO COTTOLENGO DON ORIONE ,RIA,ITC,ITC4,3,Lombardia
LOM,PIO ALBERGO TRIVULZIO - MILANO,RIA,ITC,ITC4,3,Lombardia
LOM,PRO JUVENTUTE DON GNOCCHI     ,RIA,ITC,ITC4,3,Lombardia
LOM,SERV. RIABILITAZIONE TERRITORI,RIA,ITC,ITC4,3,Lombardia
LOM,UNITA¿ GERIATRICA RIABLITATIVA,RIA,ITC,ITC4,3,Lombardia
LOM,VICARDIAL - ISTITUTO MEDICO RI,RIA,ITC,ITC4,3,Lombardia
LOM,VILLA AL LAGO S.R.L.          ,RIA,ITC,ITC4,3,Lombardia
MAR,Centro Vaccinale - Matelica,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o centro sportivo multifunzionale - Camerino,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Croce Azzurra - Porto San Giorgio,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o distretto - Montegranaro,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o distretto sanitario - Petritoli,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o ex scuola elementare - Amandola,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Iper Rossini - Pesaro,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o nuova palestra Fermi - Fabriano,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o ospedale - Amandola,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o PalaPrometeo - Ancona,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Palazzetto dello sport - Ascoli Piceno,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Palazzetto dello sport - Gradara,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Palazzetto dello sport - Porto Sant'Elpidio,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o palestra comunale - Falerone,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o palestre Zannoni - Jesi,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Sala Italia - San Severino Marche,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Scuola Mancini - Fermo,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale c/o Vigili del Fuoco - Senigallia,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale Civitanova Marche,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale Macerata,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale p/o bocciodromo - Urbino,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale p/o cetro ortofrutticolo - Fano,STS,ITI,ITI3,11,Marche
MAR,Centro Vaccinale p/o Palazzetto dello sport - San Benedetto del Tronto,STS,ITI,ITI3,11,Marche
MAR,DT01 CAR ETA' EVOLUTIVA PESARO,RIA,ITI,ITI3,11,Marche
MAR,DT05 POLIAMBULATORIO CARLO URBANI,STS,ITI,ITI3,11,Marche
MAR,DT08 AMBULATORI H CIVITANOVA,STS,ITI,ITI3,11,Marche
MAR,DT09 OSP. MACERATA,STS,ITI,ITI3,11,Marche
MAR,DT09 TERME DI SAN GIACOMO - SARNANO,STS,ITI,ITI3,11,Marche
MAR,DT09 TERME DI SANTA LUCIA - TOLENTINO,STS,ITI,ITI3,11,Marche
MAR,DT10 PRES. OSP. CAMERINO,STS,ITI,ITI3,11,Marche
MAR,DT12 OSPEDALE- AMBULATORI DIVISIONA,STS,ITI,ITI3,11,Marche
MAR,DT13 CENTRO SPORT LIFE,RIA,ITI,ITI3,11,Marche
MAR,DT13 POLIAMB. DI ASCOLI PICENO,STS,ITI,ITI3,11,Marche
MAR,DT13 POLIAMBULATORIO OSPEDALE MAZZONI,STS,ITI,ITI3,11,Marche
MAR,OSPEDALE SAN SALVATORE - PESARO,STS,ITI,ITI3,11,Marche
MAR,OSPEDALE SANTA CROCE - FANO,STS,ITI,ITI3,11,Marche
MAR,PRESIDIO OSPEDALIERO UMBERTO I,STS,ITI,ITI3,11,Marche
MAR,ZT01 RIAB. INTENS. 'GALANTARA',RIA,ITI,ITI3,11,Marche
MAR,ZT02 ISTITUTO RIAB. S. STEFANO,RIA,ITI,ITI3,11,Marche
MAR,ZT03 FONDAZIONE DON GNOCCHI,RIA,ITI,ITI3,11,Marche
MAR,ZT05 CENTRO AMB RIABILIT MURRI,RIA,ITI,ITI3,11,Marche
MAR,ZT05 CENTRO AMB S.STEFANO FILO,RIA,ITI,ITI3,11,Marche
MAR,ZT06 CENTRO AMB. S.STEFANO,RIA,ITI,ITI3,11,Marche
MAR,ZT06 COMUNITA LA BUONA NOVELLA,RIA,ITI,ITI3,11,Marche
MAR,ZT07 ABITARE IL TEMPO - LORETO,RIA,ITI,ITI3,11,Marche
MAR,ZT07 FONDAZIONE DON GNOCCHI,RIA,ITI,ITI3,11,Marche
MAR,ZT07 IST RIAB VILLA ADRIA,RIA,ITI,ITI3,11,Marche
MAR,ZT07 LEGA DEL FILO D'ORO ONLUS,RIA,ITI,ITI3,11,Marche
MAR,ZT07RESIDENZA DORICA S.STEFANO,RIA,ITI,ITI3,11,Marche
MAR,ZT08 ISTITUTO PAOLO RICCI,RIA,ITI,ITI3,11,Marche
MAR,ZT08 RIAB S.STEFANO CIVIT EX26,RIA,ITI,ITI3,11,Marche
MAR,ZT08 RIABILITAZIONE S.STEFANO,RIA,ITI,ITI3,11,Marche
MAR,ZT08 VILLAGGIO DELLE GINESTRE,RIA,ITI,ITI3,11,Marche
MAR,ZT09 CENT. AMB SSTEF -MACERATA,RIA,ITI,ITI3,11,Marche
MAR,ZT09 CENTRO AMB SSTEF TOLENTIN,RIA,ITI,ITI3,11,Marche
MAR,ZT10 CENTRO AMB S. STEFANO CAM,RIA,ITI,ITI3,11,Marche
MAR,ZT10 CENTRO AMB S. STEFANO MAT,RIA,ITI,ITI3,11,Marche
MAR,ZT11 CENTRO RIAB. MONTESSORI,RIA,ITI,ITI3,11,Marche
MAR,ZT11 COMUNITA' CAPODARCO FERMO,RIA,ITI,ITI3,11,Marche
MAR,ZT11 COMUNITA' CAPODARCO FERMO,RIA,ITI,ITI3,11,Marche
MAR,ZT11 ISTITUTO MANCINELLI,RIA,ITI,ITI3,11,Marche
MAR,ZT12 CENTRO AMB S.STEFANO,RIA,ITI,ITI3,11,Marche
MAR,ZT13 IST.RIA. S.STEFANO ASCOLI,RIA,ITI,ITI3,11,Marche
MOL,C. DI RIAB. MOLISANI s.r.l.,RIA,ITF,ITF2,14,Molise
MOL,C. DI RIAB. MOLISANI s.r.l.-,RIA,ITF,ITF2,14,Molise
MOL,C. DI RIAB.MOLISANI s.r.l.,RIA,ITF,ITF2,14,Molise
MOL,C. RIAB. S. STEF.A.R.-TERMOLI ,RIA,ITF,ITF2,14,Molise
MOL,CARSIC S.r.l.,RIA,ITF,ITF2,14,Molise
MOL,CASA DELLA SALUTE IS EX ART.26,RIA,ITF,ITF2,14,Molise
MOL,CASA SALUTE LARINO - EX ART.26,RIA,ITF,ITF2,14,Molise
MOL,CENTRO FISIOTER - TERMOLI -,RIA,ITF,ITF2,14,Molise
MOL,Centro Paola Pavone,RIA,ITF,ITF2,14,Molise
MOL,CENTRO SAN STEF.AR(ABANO TERM),RIA,ITF,ITF2,14,Molise
MOL,DOMENICO  FRANCESCO POTITO srl,RIA,ITF,ITF2,14,Molise
MOL,FISIOMEDICA LORETANA S.R.L.,RIA,ITF,ITF2,14,Molise
MOL,FONDAZ. PADRE A. MILENO ONLUS,RIA,ITF,ITF2,14,Molise
MOL,FONDAZ. PADRE A. MILENO ONLUS-,RIA,ITF,ITF2,14,Molise
MOL,IST. MOLISANO DI RIABILITAZ.,RIA,ITF,ITF2,14,Molise
MOL,L'INCONTRO SRL,RIA,ITF,ITF2,14,Molise
MOL,LOGOPEDIA NIRO U.EC. S.A.S.,RIA,ITF,ITF2,14,Molise
MOL,RIABILIS,RIA,ITF,ITF2,14,Molise
PAB,Casa Culturale Campo Tures - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa Culturale Rasun di Sopra - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa dei Congressi Valdaora - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,"Casa della Cultura ""Karl Schönherr"" - vaccinazioni Covid",STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa della cultura di La Villa - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa della Cultura Malles - vaccinazioni COVID,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa delle associazioni Cadipietra - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa ex Tribunale di Brunico - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa Michael Pacher - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa Paul Troger - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Casa Raiffeisen - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Centro oratorio Don Bosco - vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Centro Scolastico J. Gasser - Centro Vaccinazione Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Ex-Despar Vipiteno - vaccinazioni covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,FIERA DI BOLZANO - Vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PAB,Regg.Log. 'JULIA'- vaccinazioni Covid,STS,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
PIE,AEROPORTO DI CASELLE VACCINAZI,STS,ITC,ITC1,1,Piemonte
PIE,AMBULATORIO VACCINAZIONI COVID,STS,ITC,ITC1,1,Piemonte
PIE,ASS. CENTRI V.C.O. DOMODOSSOLA,RIA,ITC,ITC1,1,Piemonte
PIE,ASS. CENTRI V.C.O. GRAVELLONA ,RIA,ITC,ITC1,1,Piemonte
PIE,C.A. GIBI ANTEO               ,STS,ITC,ITC1,1,Piemonte
PIE,C.D. DIPENDENZE LA SVOLTA     ,STS,ITC,ITC1,1,Piemonte
PIE,C.V. PEDIATRI LIBERA SCELTA - ,STS,ITC,ITC1,1,Piemonte
PIE,C.VACC. POLIVALENTE MONGRANDO ,STS,ITC,ITC1,1,Piemonte
PIE,CASA CIRCONDARIALE DI VERBANIA,STS,ITC,ITC1,1,Piemonte
PIE,CASA MADRE MAZZARELLO         ,STS,ITC,ITC1,1,Piemonte
PIE,CASA PRATOVERDE ANTEO         ,STS,ITC,ITC1,1,Piemonte
PIE,CASA XENIA PSICH.             ,STS,ITC,ITC1,1,Piemonte
PIE,CD COSSATO ANTEO              ,STS,ITC,ITC1,1,Piemonte
PIE,"CENTRO ""PAOLO VI""             ",RIA,ITC,ITC1,1,Piemonte
PIE,CENTRO DI RIABIL. FERRERO     ,RIA,ITC,ITC1,1,Piemonte
PIE,CENTRO DIURNO BIELLA ANTEO    ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO POLIFUNZIONALE PIU' SPO,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO POLIVALENTE COVID - PRA,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO SPORTIVO BUSSOLINO SPOR,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO SPORTIVO GIACOMO GAIGLI,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE - C/O LINGOTT,STS,ITC,ITC1,1,Piemonte
PIE,"CENTRO VACCINALE ""IL BOWLING"" ",STS,ITC,ITC1,1,Piemonte
PIE,"CENTRO VACCINALE ""IL GLOBO""   ",STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE CASTELLAZZO S,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE COVID19 - GOZ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE COVID-19 - PA,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE COVID19 - VAR,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE COVID19 SALON,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE FARMACIE     ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE GA DSM NORD  ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE GA DSM SUD   ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE MUNICIPIO DI ,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE SALONE STERNA,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINALE TEATRO CIVICO,STS,ITC,ITC1,1,Piemonte
PIE,CENTRO VACCINAZIONI COVID-19 P,STS,ITC,ITC1,1,Piemonte
PIE,CONSULTORIO MATERNO INFANTILE ,STS,ITC,ITC1,1,Piemonte
PIE,CV COVID19 - MMG BIANDRATE    ,STS,ITC,ITC1,1,Piemonte
PIE,CV COVID19 - MMG OLEGGIO      ,STS,ITC,ITC1,1,Piemonte
PIE,DIPARTIMENTO PREVENZIONE SISP ,STS,ITC,ITC1,1,Piemonte
PIE,DOMUS LAETITIAE SOC. COOP.SOCI,RIA,ITC,ITC1,1,Piemonte
PIE,DP2 AMAZON BRANDIZZO          ,STS,ITC,ITC1,1,Piemonte
PIE,DRIVE THROUGH_LE GRU DI GRUGLI,STS,ITC,ITC1,1,Piemonte
PIE,DRIVE THROUGH_PARCHEGGIO AVIGL,STS,ITC,ITC1,1,Piemonte
PIE,DRIVE THROUGH_PARCHEGGIO CONSE,STS,ITC,ITC1,1,Piemonte
PIE,DRIVE THROUGH_PIAZZETTA PEANO ,STS,ITC,ITC1,1,Piemonte
PIE,EX COMUNITA' MONTANA MONTE ROS,STS,ITC,ITC1,1,Piemonte
PIE,G. A. PONDERANO               ,STS,ITC,ITC1,1,Piemonte
PIE,G.A. FACCENDA ANTEO           ,STS,ITC,ITC1,1,Piemonte
PIE,G.A.I. I CEDRI                ,STS,ITC,ITC1,1,Piemonte
PIE,GA VILLA MARGHERITA ANTEO     ,STS,ITC,ITC1,1,Piemonte
PIE,"GIOVANNI XXIII SRL ""CENTRO DON",RIA,ITC,ITC1,1,Piemonte
PIE,HUB NUVOLA LAVAZZA            ,STS,ITC,ITC1,1,Piemonte
PIE,IL MARGINE CASCINA CASTAGNETO ,STS,ITC,ITC1,1,Piemonte
PIE,ISTITUTO SACRA FAMIGLIA       ,RIA,ITC,ITC1,1,Piemonte
